"country","province","date","actual_cases"
"Australia","northern territory",2020-02-25,0
"Australia","northern territory",2020-02-26,0
"Australia","northern territory",2020-02-27,0
"Australia","northern territory",2020-02-28,0
"Australia","northern territory",2020-02-29,0
"Australia","northern territory",2020-03-01,0
"Australia","northern territory",2020-03-02,0
"Australia","northern territory",2020-03-03,0
"Australia","northern territory",2020-03-04,1
"Australia","northern territory",2020-03-05,1
"Australia","northern territory",2020-03-06,0
"Australia","northern territory",2020-03-07,0
"Australia","northern territory",2020-03-08,0
"Australia","northern territory",2020-03-09,0
"Australia","northern territory",2020-03-10,1
"Australia","northern territory",2020-03-11,1
"Australia","northern territory",2020-03-12,1
"Australia","northern territory",2020-03-13,1
"Australia","northern territory",2020-03-14,1
"Australia","northern territory",2020-03-15,1
"Australia","northern territory",2020-03-16,1
"Australia","northern territory",2020-03-17,1
"Australia","northern territory",2020-03-18,1
"Australia","northern territory",2020-03-19,1
"Australia","northern territory",2020-03-20,3
"Australia","northern territory",2020-03-21,3
"Australia","northern territory",2020-03-22,5
"Australia","northern territory",2020-03-23,5
"Australia","northern territory",2020-03-24,6
"Australia","northern territory",2020-03-25,6
"Australia","northern territory",2020-03-26,12
"Australia","northern territory",2020-03-27,12
"Australia","northern territory",2020-03-28,15
"Australia","northern territory",2020-03-29,15
"Australia","northern territory",2020-03-30,15
"Australia","northern territory",2020-03-31,17
"Australia","queensland",2020-01-22,0
"Australia","queensland",2020-01-23,0
"Australia","queensland",2020-01-24,0
"Australia","queensland",2020-01-25,0
"Australia","queensland",2020-01-26,0
"Australia","queensland",2020-01-27,0
"Australia","queensland",2020-01-28,0
"Australia","queensland",2020-01-29,1
"Australia","queensland",2020-01-30,3
"Australia","queensland",2020-01-31,2
"Australia","queensland",2020-02-01,3
"Australia","queensland",2020-02-02,2
"Australia","queensland",2020-02-03,2
"Australia","queensland",2020-02-04,3
"Australia","queensland",2020-02-05,3
"Australia","queensland",2020-02-06,4
"Australia","queensland",2020-02-07,5
"Australia","queensland",2020-02-08,5
"Australia","queensland",2020-02-09,5
"Australia","queensland",2020-02-10,5
"Australia","queensland",2020-02-11,5
"Australia","queensland",2020-02-12,5
"Australia","queensland",2020-02-13,5
"Australia","queensland",2020-02-14,5
"Australia","queensland",2020-02-15,5
"Australia","queensland",2020-02-16,5
"Australia","queensland",2020-02-17,5
"Australia","queensland",2020-02-18,5
"Australia","queensland",2020-02-19,5
"Australia","queensland",2020-02-20,5
"Australia","queensland",2020-02-21,5
"Australia","queensland",2020-02-22,5
"Australia","queensland",2020-02-23,5
"Australia","queensland",2020-02-24,5
"Australia","queensland",2020-02-25,5
"Australia","queensland",2020-02-26,5
"Australia","queensland",2020-02-27,5
"Australia","queensland",2020-02-28,5
"Australia","queensland",2020-02-29,9
"Australia","queensland",2020-03-01,9
"Australia","queensland",2020-03-02,9
"Australia","queensland",2020-03-03,11
"Australia","queensland",2020-03-04,11
"Australia","queensland",2020-03-05,13
"Australia","queensland",2020-03-06,13
"Australia","queensland",2020-03-07,13
"Australia","queensland",2020-03-08,15
"Australia","queensland",2020-03-09,15
"Australia","queensland",2020-03-10,18
"Australia","queensland",2020-03-11,20
"Australia","queensland",2020-03-12,20
"Australia","queensland",2020-03-13,35
"Australia","queensland",2020-03-14,46
"Australia","queensland",2020-03-15,61
"Australia","queensland",2020-03-16,68
"Australia","queensland",2020-03-17,78
"Australia","queensland",2020-03-18,94
"Australia","queensland",2020-03-19,144
"Australia","queensland",2020-03-20,184
"Australia","queensland",2020-03-21,221
"Australia","queensland",2020-03-22,259
"Australia","queensland",2020-03-23,319
"Australia","queensland",2020-03-24,397
"Australia","queensland",2020-03-25,443
"Australia","queensland",2020-03-26,493
"Australia","queensland",2020-03-27,555
"Australia","queensland",2020-03-28,625
"Australia","queensland",2020-03-29,656
"Australia","queensland",2020-03-30,689
"Australia","queensland",2020-03-31,743
"Australia","south australia",2020-01-22,0
"Australia","south australia",2020-01-23,0
"Australia","south australia",2020-01-24,0
"Australia","south australia",2020-01-25,0
"Australia","south australia",2020-01-26,0
"Australia","south australia",2020-01-27,0
"Australia","south australia",2020-01-28,0
"Australia","south australia",2020-01-29,0
"Australia","south australia",2020-01-30,0
"Australia","south australia",2020-01-31,0
"Australia","south australia",2020-02-01,1
"Australia","south australia",2020-02-02,2
"Australia","south australia",2020-02-03,2
"Australia","south australia",2020-02-04,2
"Australia","south australia",2020-02-05,2
"Australia","south australia",2020-02-06,2
"Australia","south australia",2020-02-07,2
"Australia","south australia",2020-02-08,2
"Australia","south australia",2020-02-09,2
"Australia","south australia",2020-02-10,2
"Australia","south australia",2020-02-11,2
"Australia","south australia",2020-02-12,2
"Australia","south australia",2020-02-13,2
"Australia","south australia",2020-02-14,2
"Australia","south australia",2020-02-15,2
"Australia","south australia",2020-02-16,2
"Australia","south australia",2020-02-17,2
"Australia","south australia",2020-02-18,2
"Australia","south australia",2020-02-19,2
"Australia","south australia",2020-02-20,2
"Australia","south australia",2020-02-21,2
"Australia","south australia",2020-02-22,2
"Australia","south australia",2020-02-23,2
"Australia","south australia",2020-02-24,2
"Australia","south australia",2020-02-25,2
"Australia","south australia",2020-02-26,2
"Australia","south australia",2020-02-27,2
"Australia","south australia",2020-02-28,2
"Australia","south australia",2020-02-29,3
"Australia","south australia",2020-03-01,3
"Australia","south australia",2020-03-02,3
"Australia","south australia",2020-03-03,3
"Australia","south australia",2020-03-04,5
"Australia","south australia",2020-03-05,5
"Australia","south australia",2020-03-06,7
"Australia","south australia",2020-03-07,7
"Australia","south australia",2020-03-08,7
"Australia","south australia",2020-03-09,7
"Australia","south australia",2020-03-10,7
"Australia","south australia",2020-03-11,9
"Australia","south australia",2020-03-12,9
"Australia","south australia",2020-03-13,16
"Australia","south australia",2020-03-14,19
"Australia","south australia",2020-03-15,20
"Australia","south australia",2020-03-16,29
"Australia","south australia",2020-03-17,29
"Australia","south australia",2020-03-18,37
"Australia","south australia",2020-03-19,42
"Australia","south australia",2020-03-20,50
"Australia","south australia",2020-03-21,67
"Australia","south australia",2020-03-22,100
"Australia","south australia",2020-03-23,134
"Australia","south australia",2020-03-24,170
"Australia","south australia",2020-03-25,170
"Australia","south australia",2020-03-26,235
"Australia","south australia",2020-03-27,257
"Australia","south australia",2020-03-28,287
"Australia","south australia",2020-03-29,299
"Australia","south australia",2020-03-30,305
"Australia","south australia",2020-03-31,337
"Australia","tasmania",2020-01-22,0
"Australia","tasmania",2020-01-23,0
"Australia","tasmania",2020-01-24,0
"Australia","tasmania",2020-01-25,0
"Australia","tasmania",2020-01-26,0
"Australia","tasmania",2020-01-27,0
"Australia","tasmania",2020-01-28,0
"Australia","tasmania",2020-01-29,0
"Australia","tasmania",2020-01-30,0
"Australia","tasmania",2020-01-31,0
"Australia","tasmania",2020-02-01,0
"Australia","tasmania",2020-02-02,0
"Australia","tasmania",2020-02-03,0
"Australia","tasmania",2020-02-04,0
"Australia","tasmania",2020-02-05,0
"Australia","tasmania",2020-02-06,0
"Australia","tasmania",2020-02-07,0
"Australia","tasmania",2020-02-08,0
"Australia","tasmania",2020-02-09,0
"Australia","tasmania",2020-02-10,0
"Australia","tasmania",2020-02-11,0
"Australia","tasmania",2020-02-12,0
"Australia","tasmania",2020-02-13,0
"Australia","tasmania",2020-02-14,0
"Australia","tasmania",2020-02-15,0
"Australia","tasmania",2020-02-16,0
"Australia","tasmania",2020-02-17,0
"Australia","tasmania",2020-02-18,0
"Australia","tasmania",2020-02-19,0
"Australia","tasmania",2020-02-20,0
"Australia","tasmania",2020-02-21,0
"Australia","tasmania",2020-02-22,0
"Australia","tasmania",2020-02-23,0
"Australia","tasmania",2020-02-24,0
"Australia","tasmania",2020-02-25,0
"Australia","tasmania",2020-02-26,0
"Australia","tasmania",2020-02-27,0
"Australia","tasmania",2020-02-28,0
"Australia","tasmania",2020-02-29,0
"Australia","tasmania",2020-03-01,0
"Australia","tasmania",2020-03-02,1
"Australia","tasmania",2020-03-03,1
"Australia","tasmania",2020-03-04,1
"Australia","tasmania",2020-03-05,1
"Australia","tasmania",2020-03-06,1
"Australia","tasmania",2020-03-07,1
"Australia","tasmania",2020-03-08,2
"Australia","tasmania",2020-03-09,2
"Australia","tasmania",2020-03-10,2
"Australia","tasmania",2020-03-11,3
"Australia","tasmania",2020-03-12,3
"Australia","tasmania",2020-03-13,5
"Australia","tasmania",2020-03-14,5
"Australia","tasmania",2020-03-15,6
"Australia","tasmania",2020-03-16,7
"Australia","tasmania",2020-03-17,7
"Australia","tasmania",2020-03-18,10
"Australia","tasmania",2020-03-19,10
"Australia","tasmania",2020-03-20,10
"Australia","tasmania",2020-03-21,16
"Australia","tasmania",2020-03-22,22
"Australia","tasmania",2020-03-23,28
"Australia","tasmania",2020-03-24,28
"Australia","tasmania",2020-03-25,36
"Australia","tasmania",2020-03-26,47
"Australia","tasmania",2020-03-27,47
"Australia","tasmania",2020-03-28,62
"Australia","tasmania",2020-03-29,66
"Australia","tasmania",2020-03-30,66
"Australia","tasmania",2020-03-31,69
"Australia","victoria",2020-01-22,0
"Australia","victoria",2020-01-23,0
"Australia","victoria",2020-01-24,0
"Australia","victoria",2020-01-25,0
"Australia","victoria",2020-01-26,1
"Australia","victoria",2020-01-27,1
"Australia","victoria",2020-01-28,1
"Australia","victoria",2020-01-29,1
"Australia","victoria",2020-01-30,2
"Australia","victoria",2020-01-31,3
"Australia","victoria",2020-02-01,4
"Australia","victoria",2020-02-02,4
"Australia","victoria",2020-02-03,4
"Australia","victoria",2020-02-04,4
"Australia","victoria",2020-02-05,4
"Australia","victoria",2020-02-06,4
"Australia","victoria",2020-02-07,4
"Australia","victoria",2020-02-08,4
"Australia","victoria",2020-02-09,4
"Australia","victoria",2020-02-10,4
"Australia","victoria",2020-02-11,4
"Australia","victoria",2020-02-12,4
"Australia","victoria",2020-02-13,4
"Australia","victoria",2020-02-14,4
"Australia","victoria",2020-02-15,4
"Australia","victoria",2020-02-16,4
"Australia","victoria",2020-02-17,4
"Australia","victoria",2020-02-18,4
"Australia","victoria",2020-02-19,4
"Australia","victoria",2020-02-20,4
"Australia","victoria",2020-02-21,4
"Australia","victoria",2020-02-22,4
"Australia","victoria",2020-02-23,4
"Australia","victoria",2020-02-24,4
"Australia","victoria",2020-02-25,4
"Australia","victoria",2020-02-26,4
"Australia","victoria",2020-02-27,4
"Australia","victoria",2020-02-28,4
"Australia","victoria",2020-02-29,7
"Australia","victoria",2020-03-01,7
"Australia","victoria",2020-03-02,9
"Australia","victoria",2020-03-03,9
"Australia","victoria",2020-03-04,10
"Australia","victoria",2020-03-05,10
"Australia","victoria",2020-03-06,10
"Australia","victoria",2020-03-07,11
"Australia","victoria",2020-03-08,11
"Australia","victoria",2020-03-09,15
"Australia","victoria",2020-03-10,18
"Australia","victoria",2020-03-11,21
"Australia","victoria",2020-03-12,21
"Australia","victoria",2020-03-13,36
"Australia","victoria",2020-03-14,49
"Australia","victoria",2020-03-15,57
"Australia","victoria",2020-03-16,71
"Australia","victoria",2020-03-17,94
"Australia","victoria",2020-03-18,121
"Australia","victoria",2020-03-19,121
"Australia","victoria",2020-03-20,121
"Australia","victoria",2020-03-21,229
"Australia","victoria",2020-03-22,355
"Australia","victoria",2020-03-23,355
"Australia","victoria",2020-03-24,411
"Australia","victoria",2020-03-25,466
"Australia","victoria",2020-03-26,520
"Australia","victoria",2020-03-27,574
"Australia","victoria",2020-03-28,685
"Australia","victoria",2020-03-29,769
"Australia","victoria",2020-03-30,821
"Australia","victoria",2020-03-31,917
"Australia","western australia",2020-01-22,0
"Australia","western australia",2020-01-23,0
"Australia","western australia",2020-01-24,0
"Australia","western australia",2020-01-25,0
"Australia","western australia",2020-01-26,0
"Australia","western australia",2020-01-27,0
"Australia","western australia",2020-01-28,0
"Australia","western australia",2020-01-29,0
"Australia","western australia",2020-01-30,0
"Australia","western australia",2020-01-31,0
"Australia","western australia",2020-02-01,0
"Australia","western australia",2020-02-02,0
"Australia","western australia",2020-02-03,0
"Australia","western australia",2020-02-04,0
"Australia","western australia",2020-02-05,0
"Australia","western australia",2020-02-06,0
"Australia","western australia",2020-02-07,0
"Australia","western australia",2020-02-08,0
"Australia","western australia",2020-02-09,0
"Australia","western australia",2020-02-10,0
"Australia","western australia",2020-02-11,0
"Australia","western australia",2020-02-12,0
"Australia","western australia",2020-02-13,0
"Australia","western australia",2020-02-14,0
"Australia","western australia",2020-02-15,0
"Australia","western australia",2020-02-16,0
"Australia","western australia",2020-02-17,0
"Australia","western australia",2020-02-18,0
"Australia","western australia",2020-02-19,0
"Australia","western australia",2020-02-20,0
"Australia","western australia",2020-02-21,0
"Australia","western australia",2020-02-22,0
"Australia","western australia",2020-02-23,0
"Australia","western australia",2020-02-24,0
"Australia","western australia",2020-02-25,0
"Australia","western australia",2020-02-26,0
"Australia","western australia",2020-02-27,0
"Australia","western australia",2020-02-28,0
"Australia","western australia",2020-02-29,2
"Australia","western australia",2020-03-01,2
"Australia","western australia",2020-03-02,2
"Australia","western australia",2020-03-03,2
"Australia","western australia",2020-03-04,2
"Australia","western australia",2020-03-05,3
"Australia","western australia",2020-03-06,3
"Australia","western australia",2020-03-07,3
"Australia","western australia",2020-03-08,3
"Australia","western australia",2020-03-09,4
"Australia","western australia",2020-03-10,6
"Australia","western australia",2020-03-11,9
"Australia","western australia",2020-03-12,9
"Australia","western australia",2020-03-13,14
"Australia","western australia",2020-03-14,17
"Australia","western australia",2020-03-15,17
"Australia","western australia",2020-03-16,28
"Australia","western australia",2020-03-17,31
"Australia","western australia",2020-03-18,35
"Australia","western australia",2020-03-19,52
"Australia","western australia",2020-03-20,64
"Australia","western australia",2020-03-21,90
"Australia","western australia",2020-03-22,120
"Australia","western australia",2020-03-23,140
"Australia","western australia",2020-03-24,175
"Australia","western australia",2020-03-25,175
"Australia","western australia",2020-03-26,231
"Australia","western australia",2020-03-27,231
"Australia","western australia",2020-03-28,278
"Australia","western australia",2020-03-29,311
"Australia","western australia",2020-03-30,355
"Australia","western australia",2020-03-31,364
"Austria",NA,2020-01-22,0
"Austria",NA,2020-01-23,0
"Austria",NA,2020-01-24,0
"Austria",NA,2020-01-25,0
"Austria",NA,2020-01-26,0
"Austria",NA,2020-01-27,0
"Austria",NA,2020-01-28,0
"Austria",NA,2020-01-29,0
"Austria",NA,2020-01-30,0
"Austria",NA,2020-01-31,0
"Austria",NA,2020-02-01,0
"Austria",NA,2020-02-02,0
"Austria",NA,2020-02-03,0
"Austria",NA,2020-02-04,0
"Austria",NA,2020-02-05,0
"Austria",NA,2020-02-06,0
"Austria",NA,2020-02-07,0
"Austria",NA,2020-02-08,0
"Austria",NA,2020-02-09,0
"Austria",NA,2020-02-10,0
"Austria",NA,2020-02-11,0
"Austria",NA,2020-02-12,0
"Austria",NA,2020-02-13,0
"Austria",NA,2020-02-14,0
"Austria",NA,2020-02-15,0
"Austria",NA,2020-02-16,0
"Austria",NA,2020-02-17,0
"Austria",NA,2020-02-18,0
"Austria",NA,2020-02-19,0
"Austria",NA,2020-02-20,0
"Austria",NA,2020-02-21,0
"Austria",NA,2020-02-22,0
"Austria",NA,2020-02-23,0
"Austria",NA,2020-02-24,0
"Austria",NA,2020-02-25,2
"Austria",NA,2020-02-26,2
"Austria",NA,2020-02-27,3
"Austria",NA,2020-02-28,3
"Austria",NA,2020-02-29,9
"Austria",NA,2020-03-01,14
"Austria",NA,2020-03-02,18
"Austria",NA,2020-03-03,21
"Austria",NA,2020-03-04,29
"Austria",NA,2020-03-05,41
"Austria",NA,2020-03-06,55
"Austria",NA,2020-03-07,79
"Austria",NA,2020-03-08,104
"Austria",NA,2020-03-09,131
"Austria",NA,2020-03-10,182
"Austria",NA,2020-03-11,246
"Austria",NA,2020-03-12,302
"Austria",NA,2020-03-13,504
"Austria",NA,2020-03-14,655
"Austria",NA,2020-03-15,860
"Austria",NA,2020-03-16,1018
"Austria",NA,2020-03-17,1332
"Austria",NA,2020-03-18,1646
"Austria",NA,2020-03-19,2013
"Austria",NA,2020-03-20,2388
"Austria",NA,2020-03-21,2814
"Austria",NA,2020-03-22,3582
"Austria",NA,2020-03-23,4474
"Austria",NA,2020-03-24,5283
"Austria",NA,2020-03-25,5588
"Austria",NA,2020-03-26,6909
"Austria",NA,2020-03-27,7657
"Austria",NA,2020-03-28,8271
"Austria",NA,2020-03-29,8788
"Austria",NA,2020-03-30,9618
"Austria",NA,2020-03-31,10180
"Azerbaijan",NA,2020-01-22,0
"Azerbaijan",NA,2020-01-23,0
"Azerbaijan",NA,2020-01-24,0
"Azerbaijan",NA,2020-01-25,0
"Azerbaijan",NA,2020-01-26,0
"Azerbaijan",NA,2020-01-27,0
"Azerbaijan",NA,2020-01-28,0
"Azerbaijan",NA,2020-01-29,0
"Azerbaijan",NA,2020-01-30,0
"Azerbaijan",NA,2020-01-31,0
"Azerbaijan",NA,2020-02-01,0
"Azerbaijan",NA,2020-02-02,0
"Azerbaijan",NA,2020-02-03,0
"Azerbaijan",NA,2020-02-04,0
"Azerbaijan",NA,2020-02-05,0
"Azerbaijan",NA,2020-02-06,0
"Azerbaijan",NA,2020-02-07,0
"Azerbaijan",NA,2020-02-08,0
"Azerbaijan",NA,2020-02-09,0
"Azerbaijan",NA,2020-02-10,0
"Azerbaijan",NA,2020-02-11,0
"Azerbaijan",NA,2020-02-12,0
"Azerbaijan",NA,2020-02-13,0
"Azerbaijan",NA,2020-02-14,0
"Azerbaijan",NA,2020-02-15,0
"Azerbaijan",NA,2020-02-16,0
"Azerbaijan",NA,2020-02-17,0
"Azerbaijan",NA,2020-02-18,0
"Azerbaijan",NA,2020-02-19,0
"Azerbaijan",NA,2020-02-20,0
"Azerbaijan",NA,2020-02-21,0
"Azerbaijan",NA,2020-02-22,0
"Azerbaijan",NA,2020-02-23,0
"Azerbaijan",NA,2020-02-24,0
"Azerbaijan",NA,2020-02-25,0
"Azerbaijan",NA,2020-02-26,0
"Azerbaijan",NA,2020-02-27,0
"Azerbaijan",NA,2020-02-28,0
"Azerbaijan",NA,2020-02-29,0
"Azerbaijan",NA,2020-03-01,3
"Azerbaijan",NA,2020-03-02,3
"Azerbaijan",NA,2020-03-03,3
"Azerbaijan",NA,2020-03-04,3
"Azerbaijan",NA,2020-03-05,6
"Azerbaijan",NA,2020-03-06,6
"Azerbaijan",NA,2020-03-07,9
"Azerbaijan",NA,2020-03-08,9
"Azerbaijan",NA,2020-03-09,9
"Azerbaijan",NA,2020-03-10,11
"Azerbaijan",NA,2020-03-11,11
"Azerbaijan",NA,2020-03-12,11
"Azerbaijan",NA,2020-03-13,15
"Azerbaijan",NA,2020-03-14,15
"Azerbaijan",NA,2020-03-15,23
"Azerbaijan",NA,2020-03-16,28
"Azerbaijan",NA,2020-03-17,28
"Azerbaijan",NA,2020-03-18,28
"Azerbaijan",NA,2020-03-19,44
"Azerbaijan",NA,2020-03-20,44
"Azerbaijan",NA,2020-03-21,53
"Azerbaijan",NA,2020-03-22,65
"Azerbaijan",NA,2020-03-23,72
"Azerbaijan",NA,2020-03-24,87
"Azerbaijan",NA,2020-03-25,93
"Azerbaijan",NA,2020-03-26,122
"Azerbaijan",NA,2020-03-27,165
"Azerbaijan",NA,2020-03-28,182
"Azerbaijan",NA,2020-03-29,209
"Azerbaijan",NA,2020-03-30,273
"Azerbaijan",NA,2020-03-31,298
"Bahamas",NA,2020-01-22,0
"Bahamas",NA,2020-01-23,0
"Bahamas",NA,2020-01-24,0
"Bahamas",NA,2020-01-25,0
"Bahamas",NA,2020-01-26,0
"Bahamas",NA,2020-01-27,0
"Bahamas",NA,2020-01-28,0
"Bahamas",NA,2020-01-29,0
"Bahamas",NA,2020-01-30,0
"Bahamas",NA,2020-01-31,0
"Bahamas",NA,2020-02-01,0
"Bahamas",NA,2020-02-02,0
"Bahamas",NA,2020-02-03,0
"Bahamas",NA,2020-02-04,0
"Bahamas",NA,2020-02-05,0
"Bahamas",NA,2020-02-06,0
"Bahamas",NA,2020-02-07,0
"Bahamas",NA,2020-02-08,0
"Bahamas",NA,2020-02-09,0
"Bahamas",NA,2020-02-10,0
"Bahamas",NA,2020-02-11,0
"Bahamas",NA,2020-02-12,0
"Bahamas",NA,2020-02-13,0
"Bahamas",NA,2020-02-14,0
"Bahamas",NA,2020-02-15,0
"Bahamas",NA,2020-02-16,0
"Bahamas",NA,2020-02-17,0
"Bahamas",NA,2020-02-18,0
"Bahamas",NA,2020-02-19,0
"Bahamas",NA,2020-02-20,0
"Bahamas",NA,2020-02-21,0
"Bahamas",NA,2020-02-22,0
"Bahamas",NA,2020-02-23,0
